"gene_id","log2FoldChange_MeristemElong","log2FoldChange_MeristemDif","padj_MeristemElong","padj_MeristemDif","log2FoldChange_mean","padj_mean","def","AGI","ProbeID","Gene Symbol","Description","PLT1_FC","PLT2_FC","PLT3_FC","PLT4_FC","PLT5_FC","PLT7_FC","QC_1h_FC","QC_4h_FC","PLT1_p","PLT2_p","PLT3_p","PLT4_p","PLT5_p","PLT7_p","QC_1h_p","QC_4h_p","PLT1","PLT2","PLT3","PLT4","PLT5","PLT7","QC_1h_plt","QC_4h_plt"
"AT3G50830",-2.58438263246672,-4.77548762743224,0.0114216040396884,1.07291702330114e-09,-3.67993512994948,0.00571080255630273,"cold-regulated 413-plasma membrane 2","AT3G50830","AT3G50830_at","ATCOR413-PM2 COR413-PM2","cold acclimation protein WCOR413-like protein beta form. Transcript is not detectable.",-1.1,-0.57,-0.75,-0.72,-0.52,-0.78,-0.18,-0.077,3.65777737469809e-07,0.0525501451309048,0.000222926316980303,4.60815889376603e-05,0.00173970783822851,1.24116974537899e-05,0.998342219233687,0.78530048387875,-1,0,0,0,0,0,0,0
"AT5G59080",-2.70744939884416,-4.66827506011632,0.0188545045561254,8.26179103695847e-08,-3.68786222948024,0.00942729358701787,"PTHR33738:SF1 - EMB (1 of 1)","AT5G59080","AT5G59080_at",NA,NA,-1.2,-0.99,-1.3,-1.2,-1,-1.4,0.011,0.055,3.48465342512997e-06,0.0190322945352338,4.08950328070609e-05,7.53317678371743e-06,0.000135425309439732,1.36986247991942e-06,0.998342219233687,0.889448789061986,-1,-1,-1,-1,-1,-1,0,0
"AT2G01890",-2.35047247817864,-5.04836540273724,0.0126563880948749,1.62432878572101e-13,-3.69941894045794,0.00632819404751868,"purple acid phosphatase 8","AT2G01890","AT2G01890_at","ATPAP8 PAP8","Encodes a purple acid phosphatase (PAP) belonging to the low molecular weight plant PAP group.",-2.7,-0.96,-0.84,-0.61,-0.22,-3,-0.21,-0.7,5.42657431636974e-07,0.00525868865657509,0.0550530079494933,0.097815967603681,0.648855488612757,2.24326934488848e-07,0.998342219233687,0.0204850946134432,-1,-1,0,0,0,-1,0,0
"AT2G46600",-2.78517846703101,-4.61770976498051,0.00012414557695329,9.33688971157123e-15,-3.70144411600576,6.20727884813136e-05,"Calcium-binding EF-hand family protein","AT2G46600","AT2G46600_at",NA,NA,-1.5,-0.027,-1.5,-0.14,-0.46,-1.9,-0.0069,0.1,5.78388565746748e-08,0.931270251207915,1.3578386338481e-06,0.42259197701504,0.0111628386985046,8.08244333300666e-09,0.998342219233687,0.668265113464131,-1,0,-1,0,0,-1,0,0
"AT1G25230",-4.28044850818531,-3.12763725225562,7.35650137280928e-08,0.000107012600230223,-3.70404288022046,5.35430826219754e-05,"Calcineurin-like metallo-phosphoesterase superfamily protein","AT1G25230","AT1G25230_at",NA,NA,-3.6,-1.2,-2,-1.9,-0.94,-3.3,0.16,-0.29,1.28287462751083e-05,0.00240827082279537,0.0108041050631832,0.00632093032524918,0.191949908719374,2.96257885394915e-05,0.998342219233687,0.373104798902296,-1,-1,0,0,0,-1,0,0
"AT5G44030",-2.79732170214387,-4.61556971882328,0.000541264929743509,2.44488867773585e-12,-3.70644571048358,0.000270632466094199,"cellulose synthase A4","AT5G44030","AT5G44030_at","CESA4 IRX5 NWS2","Encodes a cellulose synthase involved in secondary cell wall biosynthesis. Confers resistance towards bacterial and fungal pathogens, independent of salicylic acid, ethylene and jasmonate signaling.",-1.7,-0.96,-1.2,-1.1,-0.67,-1.5,-0.2,-0.2,2.82404026595641e-06,0.00483915593516616,0.000756868879895862,0.000445640959561726,0.0203567894088811,1.34241241630951e-05,0.998342219233687,0.378215169767715,-1,-1,-1,-1,0,-1,0,0
"AT1G08920",-2.74257640251279,-4.67538938949851,3.41200902509342e-08,1.69908149298426e-29,-3.70898289600565,1.70600451254671e-08,"ERD (early response to dehydration) six-like 1","AT1G08920","AT1G08920_at","ESL1","Encodes ESL1, a transporter for monosaccharides.",-1.7,-1.1,-1.3,-0.57,-0.91,-1.7,-0.35,-0.72,1.09509374402026e-05,0.00415480803300691,0.00142509359394353,0.0654344257335587,0.00863034611435198,1.27017442837682e-05,0.998342219233687,0.0266667281689496,-1,-1,-1,0,0,-1,0,0
"AT4G18910",-3.52022308864816,-3.92981757786286,1.65018361648063e-09,3.35748906653544e-13,-3.72502033325551,8.25259682693643e-10,"NOD26-like intrinsic protein 1;2","AT4G18910","AT4G18910_at","ATNLM2 NIP1;2 NLM2","Encodes an aquaporin homolog. Functions in arsenite transport and tolerance.When expressed in yeast cells can conduct hydrogen peroxide into those cells.",-0.36,-0.25,-0.92,-0.71,-0.18,-0.81,-0.16,-0.22,0.0220723037254334,0.347833238797612,0.000160707852236836,0.000262397287954418,0.354936698991276,4.71274883508895e-05,0.998342219233687,0.279956106789123,0,0,-1,0,0,-1,0,0
"AT4G01720",-2.70659856274044,-4.76062660210339,2.13765304215643e-05,3.64621294212876e-20,-3.73361258242192,1.06882652107822e-05,"WRKY family transcription factor","AT4G01720","AT4G01720_at","AtWRKY47 WRKY47","member of WRKY Transcription Factor; Group II-b",-0.76,-0.52,-0.62,-0.61,-0.41,-0.83,-0.59,-0.5,1.34317366392956e-05,0.0436497716308428,0.000973316736780943,0.000216823785632079,0.00886023421264702,7.09722940611498e-06,0.200869345722333,0.0282984851600208,0,0,0,0,0,-1,0,0
"AT1G70410",-3.29920374952892,-4.16947336556595,2.46412071615875e-08,4.4586059544539e-15,-3.73433855754744,1.23206058100967e-08,"beta carbonic anhydrase 4","AT1G70410","AT1G70410_at","ATBCA4 BCA4 CA4","Encodes a putative beta-carbonic anhydrase betaCA4.  Together with betaCA1 (At3g01500) regulates CO2-controlled stomatal movements in guard cells.",-1.1,-0.37,0.14,-0.34,0.085,-0.67,-0.14,-0.1,5.48603872967965e-07,0.0600434856648701,0.486441143153855,0.0254391173569633,0.666311521415792,9.60833319679022e-05,0.998342219233687,0.652831073580704,-1,0,0,0,0,0,0,0
"AT5G03170",-3.14519221872928,-4.33195028041263,0.00193843904166286,4.32448900346349e-07,-3.73857124957096,0.000969435745281601,"FASCICLIN-like arabinogalactan-protein 11","AT5G03170","AT5G03170_at","ATFLA11 FLA11",NA,-1.8,-0.98,-1.1,-1.1,-0.63,-1.7,-0.02,-0.13,1.81238417499593e-05,0.0258643307410052,0.00693038893192216,0.002341564215772,0.0885130634684167,4.99088475019929e-05,0.998342219233687,0.5404587239351,-1,0,0,0,0,-1,0,0
"AT3G16250",-4.26953140017968,-3.23842720445964,3.45055175801068e-05,0.00172408248957409,-3.75397930231966,0.000879294003577096,"NDH-dependent cyclic electron flow 1","AT3G16250","AT3G16250_at","NDF4 PnsB3","encodes a novel subunit of the chloroplast NAD(P)H dehydrogenase complex, involved in cyclic electron flow around photosystem I to produce ATP. Contains a 4Fe-4S cluster.",-1.6,-0.42,-0.41,-0.31,-0.19,-1,0.016,0.06,2.09934659124395e-05,0.0541317964816667,0.285520297088431,0.33254697878771,0.624881515013831,0.00126816978683369,0.998342219233687,0.738227017356048,-1,0,0,0,0,-1,0,0
"AT4G36540",-3.63277364226051,-3.88201398131038,0.00458382638302555,0.000645898668060631,-3.75739381178545,0.00261486252554309,"BR enhanced expression 2","AT4G36540","AT4G36540_at","BEE2",NA,-4,-1.2,-2.2,-2.2,-1.2,-3.9,-0.0052,-0.22,9.63585359014822e-07,0.00473078992404715,0.00275848525289016,0.00071636869666838,0.0645399841452297,1.7206689390658e-06,0.998342219233687,0.209126682037306,-1,-1,0,-1,0,-1,0,0
"AT5G53830",-2.95834224189786,-4.56164981518564,0.0015298320225245,1.67744623554395e-09,-3.75999602854175,0.000764916849985369,"VQ motif-containing protein","AT5G53830","AT5G53830_at",NA,NA,-0.99,-0.042,-0.85,-0.83,-0.57,-1,-0.022,0.017,8.35153737930772e-07,0.943028774908437,7.70142290124113e-05,1.20060483877868e-05,0.000818668892766618,7.16177423217048e-07,0.998342219233687,0.933682309119028,-1,0,-1,-1,0,-1,0,0
"AT4G25640",-2.6613956514044,-4.87425704596423,0.0021587221752097,8.96421100488992e-13,-3.76782634868431,0.00107936108805306,"detoxifying efflux carrier 35","AT4G25640","AT4G25640_at","ATDTX35 DTX35 FFT","Encodes a multidrug and toxin efflux family transporter. Involved in flavonoid metabolism, affecting Root growth, seed development and germination, and pollen development, release and viability.",-1.3,-0.39,-0.63,-0.51,-0.4,-1.3,-0.032,0.093,0.000287748057033041,0.0556201391898129,0.108118066512577,0.123139982975202,0.274445694103516,0.000364645269094461,0.998342219233687,0.777667954233966,-1,0,0,0,0,-1,0,0
"AT3G47960",-3.33532709233022,-4.20656542661155,0.000100157242547958,2.59906823124753e-08,-3.77094625947088,5.00916166151353e-05,"Major facilitator superfamily protein","AT3G47960","AT3G47960_at","GTR1",NA,0.83,0.98,0.15,-0.22,-0.053,0.45,0.037,0.25,0.00376383121299132,0.00656784035852497,0.726449601857491,0.491206382627403,0.90658571131774,0.107292163113675,0.998342219233687,0.323933358928299,0,1,0,0,0,0,0,0
"AT1G05260",-4.06629209796397,-3.4767014978792,0.000127307717149548,0.000641293767968855,-3.77149679792159,0.000384300742559201,"Peroxidase superfamily protein","AT1G05260","AT1G05260_at","RCI3 RCI3A","Encodes a cold-inducible cationic peroxidase that is involved in the stress response. In response to low temperature, RCI3 transcripts accumulate in the aerial part and in roots of etiolated seedlings but only in roots of light-grown seedlings.",-2.7,-1.1,-1.5,-1.4,-1.1,-2.3,-0.11,-1.4,5.55578935267101e-07,0.0272500359455706,0.00183806652502753,0.000532502558755614,0.00834927136155661,3.04257668126643e-06,0.998342219233687,0.0141559518899921,-1,0,-1,-1,0,-1,0,-1
"AT2G46740",-3.82648979155235,-3.72102020778443,1.78650151505494e-10,9.17864353902942e-11,-3.77375499966839,1.35218293447894e-10,"D-arabinono-1,4-lactone oxidase family protein","AT2G46740","AT2G46740_at","AtGulLO5 GulLO5",NA,-2,-1.5,-0.84,-1.1,-0.91,-2.2,-0.05,-0.31,5.3676830696606e-07,0.039219049015626,0.0136959184354681,0.00052761792162817,0.00427554767423039,4.07636918657269e-07,0.998342219233687,0.276703537971092,-1,0,0,-1,0,-1,0,0
"AT5G03510",-3.73926485550562,-3.82412404107081,4.71884699837259e-09,2.50006936221474e-10,-3.78169444828821,2.48442696729703e-09,"C2H2-type zinc finger family protein","AT5G03510","AT5G03510_at",NA,NA,-0.81,-0.42,-0.65,-0.63,-0.53,-0.81,-0.16,-0.66,9.60268173160564e-05,0.0806255770504045,0.00444735863184119,0.00157195863664233,0.00897194924053159,0.000121536813424376,0.998342219233687,0.0575605584356783,-1,0,0,0,0,0,0,0
"AT3G10080",-3.87809574529534,-3.69883429275927,5.99407658367357e-05,4.55837116932198e-05,-3.7884650190273,5.27622387649778e-05,"RmlC-like cupins superfamily protein","AT3G10080","AT3G10080_at",NA,NA,-2.8,-0.96,-0.94,-1.2,-0.85,-2,0.031,-0.49,1.09054971466569e-07,0.0149548497867223,0.0192722472697443,0.000975490489043635,0.0184578592888063,4.52781839648541e-06,0.998342219233687,0.0409159299665287,-1,-1,0,-1,0,-1,0,0
"AT1G02340",-3.18970004442125,-4.39714056414471,0.00732234326999605,8.31390327933571e-06,-3.79342030428298,0.0036653285866377,"basic helix-loop-helix (bHLH) DNA-binding superfamily protein","AT1G02340","AT1G02340_at","FBI1 HFR1 REP1 RSF1","Encodes a light-inducible, nuclear bHLH protein involved in phytochrome signaling. Mutants exhibit a long-hypocotyl phenotype only under far-red light but not under red light and are defective in other phytochrome A-related responses. Mutants also show blue light response defects. HFR1 interacts with COP1, co-localizes to the nuclear specks and is ubiquinated by COP1.",-0.95,-0.6,-0.72,-0.77,-0.73,-0.93,-0.029,-0.23,1.31413973867123e-07,0.0270936998840477,4.96517345434538e-05,3.19337307150436e-06,1.86536467569384e-05,2.52279411379524e-07,0.998342219233687,0.262437420225773,-1,0,0,0,0,-1,0,0
"AT4G26690",-2.95620695334546,-4.63592927491424,6.85551535106574e-07,6.20995514103361e-20,-3.79606811412985,3.42775767553318e-07,"PLC-like phosphodiesterase family protein","AT4G26690","AT4G26690_at","GDPDL3 GPDL2 MRH5 SHV3","Glycerophosphoryl diester phosphodiesterase-like protein involved in cell wall cellulose accumulation and pectin linking. Impacts root hair, trichome and epidermal cell development.",-1.5,-0.63,-1,-1.2,-0.56,-1.1,-0.077,-0.26,8.94576042790474e-07,0.0261940983728964,0.000782357652590539,3.58689660495061e-05,0.0190514077388678,2.65907047314055e-05,0.998342219233687,0.155674754236772,-1,0,-1,-1,0,-1,0,0
"AT4G15800",-3.59695619616407,-4.00142276436754,5.83200027330374e-09,2.86443819588813e-12,-3.79918948026581,2.91743235574981e-09,"ralf-like 33","AT4G15800","AT4G15800_at","RALFL33","Member of a diversely expressed predicted peptide family showing sequence similarity to tobacco Rapid Alkalinization Factor (RALF), and is believed to play an essential role in the physiology of Arabidopsis.  Consists of a single exon and is characterized by a conserved C-terminal motif and N-terminal signal peptide.",-1.1,-0.55,-0.95,-1,-0.81,-1.4,-0.16,-0.31,7.34957139040759e-08,0.0233586035503942,1.38279427521951e-05,5.87081820352005e-07,2.25345747633257e-05,1.25337688822239e-08,0.998342219233687,0.208020352210729,-1,0,-1,-1,-1,-1,0,0
"AT1G65960",-3.15792344928358,-4.45172107200818,9.93010711071111e-07,2.77816274911395e-15,-3.80482226064588,4.96505356924637e-07,"glutamate decarboxylase 2","AT1G65960","AT1G65960_at","GAD2","glutamate decarboxylase (GAD2)",-1.7,-0.55,-1.1,-0.65,-0.44,-1.5,-0.018,-0.28,0.000964816986079726,0.0175989407459797,0.0790282253677317,0.210621345947345,0.472731426298246,0.00326849517895884,0.998342219233687,0.309821222639266,-1,0,0,0,0,0,0,0
"AT3G52900",-3.07832819382913,-4.56259778026094,0.000684855678725825,1.88693028640988e-09,-3.82046298704504,0.000342428782828056,"Family of unknown function (DUF662) ","AT3G52900","AT3G52900_at",NA,NA,-1.5,-0.55,-0.14,-0.21,-0.22,-1.1,-0.044,-0.23,7.84743200704758e-07,0.108375866416314,0.652306622010446,0.355966552263343,0.373970675647093,1.96171024352859e-05,0.998342219233687,0.129629926860679,-1,0,0,0,0,-1,0,0
"AT5G66440",-3.93909582267312,-3.71025021137819,1.80153725723327e-07,2.93497776233812e-07,-3.82467301702566,2.3682575097857e-07,NA,"AT5G66440","AT5G66440_at",NA,NA,-1.1,-0.17,-0.31,-0.45,-0.47,-0.68,-0.21,-0.51,3.44437659066839e-07,0.593673620837948,0.070190617146673,0.0034664317139857,0.00397706356371525,6.04411667748197e-05,0.998342219233687,0.0596378911058076,-1,0,0,0,0,0,0,0
"AT3G59370",-4.44830084116456,-3.20845184720756,2.05477667012407e-07,0.00022157563745947,-3.82837634418606,0.000110890557563241,"Vacuolar calcium-binding protein-related","AT3G59370","AT3G59370_at",NA,NA,-0.21,-1.1,-0.28,-0.19,-0.11,-0.26,0.005,-0.38,0.0874002469365077,0.00623561531563795,0.0700822495507652,0.153140380637532,0.47994683470476,0.0395076202518758,0.998658850963907,0.278186049940239,0,-1,0,0,0,0,0,0
"AT5G03380",-2.55840645298264,-5.12760581579689,0.00125722535377694,6.16856078304125e-17,-3.84300613438977,0.000628612676888499,"Heavy metal transport/detoxification superfamily protein ","AT5G03380","AT5G03380_at",NA,NA,-2,-0.77,-1.6,-1.7,-0.98,-2.2,-0.15,-0.15,6.84088186813119e-07,0.0111737012156844,0.000128101217857498,9.1451131877393e-06,0.00217709730492009,2.82172476548653e-07,0.998342219233687,0.288282339721716,-1,-1,-1,-1,0,-1,0,0
"AT2G17710",-2.16813777803904,-5.54640526242609,0.018123086118602,2.12396839264764e-18,-3.85727152023256,0.00906154305930101,NA,"AT2G17710","AT2G17710_at",NA,NA,-1.9,-1.2,-0.65,-0.86,-0.51,-1.6,-0.086,-0.36,1.96597019209637e-07,0.00263665408520376,0.0205575753436142,0.000805166616685988,0.0394824094461682,1.7206689390658e-06,0.998342219233687,0.0290939131568129,-1,-1,0,-1,0,-1,0,0
"AT3G27170",-3.32566292558736,-4.42428788965951,2.07813328991936e-05,1.14445343857662e-10,-3.87497540762343,1.03907236722688e-05,"chloride channel B","AT3G27170","AT3G27170_at","ATCLC-B CLC-B","member of Anion channel protein family",-2.1,-0.41,-0.95,-1.7,-0.43,-2.2,-0.23,-0.4,4.98089428987016e-09,0.175712477361985,0.000288079775207985,1.93479710216957e-07,0.0326383675758484,6.93356349583378e-09,0.998342219233687,0.103658779673873,-1,0,-1,-1,0,-1,0,0
"AT3G25600",-3.38647339560604,-4.37197043837913,2.32760558135661e-08,7.60974507715954e-16,-3.87922191699258,1.16380282872703e-08,"Calcium-binding EF-hand family protein","AT3G25600","AT3G25600_at",NA,NA,-1.1,-0.86,-0.98,-0.86,-0.68,-1.1,-3.5e-05,-0.28,0.000544719208116137,0.0194613364311646,0.00647202188658783,0.00468990124802037,0.0304872739416719,0.000420496181381943,1,0.126573055749419,-1,-1,0,0,0,-1,0,0
"AT3G21240",-2.76427009337585,-5.02615618623627,0.00952944301885897,1.46923945333473e-09,-3.89521313980606,0.00476472224404921,"4-coumarate:CoA ligase 2","AT3G21240","AT3G21240_at","4CL2 AT4CL2","encodes an isoform of 4-coumarate:CoA ligase (4CL), which is involved in the last step of the general phenylpropanoid pathway. The catalytic efficiency was in the following (descending) order:  p-coumaric acid, caffeic acid, ferulic acid, 5-OH-ferulic acid and cinnamic acid. At4CL2 was unable to use sinapic acid as substrate.",-1.7,-0.95,-1.3,-0.88,-1,-1.8,-0.57,-0.78,1.15558653147364e-07,0.00650098324292793,4.74440710157159e-05,0.000245444968400944,0.00017181258460696,1.21671075875542e-07,0.300783145008493,0.00803988109065499,-1,-1,-1,-1,-1,-1,0,0
"AT3G51860",-2.44810380006523,-5.34761703594934,0.0402526833204626,3.92598818961721e-10,-3.89786041800729,0.0201263418565307,"cation exchanger 3","AT3G51860","AT3G51860_at","ATCAX3 ATHCX1 CAX1-LIKE CAX3",NA,-1.9,-0.3,-1.8,-0.36,-1.1,-2.2,-0.022,0.098,0.000122285359946887,0.559269043659862,0.00223402524237034,0.46437785858739,0.0233762180039725,4.36534940610963e-05,0.998342219233687,0.626097144765279,-1,0,0,0,0,-1,0,0
"AT4G34610",-2.88741290852407,-4.91548114137806,0.00165564424093637,2.73893457824001e-11,-3.90144702495106,0.000827822134162857,"BEL1-like homeodomain 6","AT4G34610","AT4G34610_at","BLH6",NA,-2,-1.1,-1.5,-1.8,-1.1,-2,0.11,0.12,1.77362990764519e-08,0.00476109958650362,1.47539384495943e-05,2.71910623316799e-07,9.13454793550927e-05,3.4381695230109e-08,0.998342219233687,0.506507038611933,-1,-1,-1,-1,-1,-1,0,0
"AT3G29240",-2.20812275612557,-5.61094433897368,0.0181592964640669,3.1502718650606e-18,-3.90953354754962,0.00907964823203345,"Protein of unknown function (DUF179)","AT3G29240","AT3G29240_at",NA,NA,-2.1,-0.6,-0.98,-1.4,-0.8,-1.7,-0.14,-0.049,2.36239934927634e-08,0.050625810058231,0.000767747002415497,5.5973250158456e-06,0.00180252333614129,2.86062673006394e-07,0.998342219233687,0.805805695817474,-1,0,-1,-1,0,-1,0,0
"AT5G05440",-3.17759233498613,-4.64314941219297,0.0006029902312047,2.87685578184332e-09,-3.91037087358955,0.000301496554030241,"Polyketide cyclase/dehydrase and lipid transport superfamily protein","AT5G05440","AT5G05440_at","PYL5 RCAR8","Encodes a member of the PYR (pyrabactin resistance  )/PYL(PYR1-like)/RCAR (regulatory components of ABA receptor) family proteins with 14 members.  PYR/PYL/RCAR family proteins function as abscisic acid sensors. Mediate ABA-dependent regulation of protein phosphatase 2Cs ABI1 and ABI2.",-1.3,-0.58,-0.47,-0.66,-0.3,-1.2,-0.05,-0.3,4.93044696327442e-07,0.0320529397719499,0.0262781472823891,0.000770468200133503,0.110926465216508,1.19841343742475e-06,0.998342219233687,0.116735980904406,-1,0,0,0,0,-1,0,0
"AT3G06750",-3.70464930466447,-4.12333293322834,9.04612604100558e-07,3.05785578007683e-09,-3.91399111894641,4.53835229940318e-07,"hydroxyproline-rich glycoprotein family protein","AT3G06750","AT3G06750_at",NA,NA,-2.2,-0.94,-2,-1.8,-1.3,-2.3,-0.14,-0.36,1.28185167673452e-07,0.00668553727487764,1.11363446625877e-05,2.12314129175505e-06,0.000207619960407067,1.25956954139347e-07,0.998342219233687,0.132772638819971,-1,-1,-1,-1,-1,-1,0,0
"AT4G02075",-3.10764229215859,-4.73341524500386,0.00702792538411104,4.83476388542612e-07,-3.92052876858123,0.00351420443024979,"RING/FYVE/PHD zinc finger superfamily protein","AT4G02075","AT4G02075_at","PIT1",NA,-0.13,-0.74,-0.57,-0.48,-0.18,-0.81,-0.12,-0.34,0.249720349515122,0.0295844334297435,0.000566345681901686,0.000460717415294023,0.163838036235078,1.62589041387466e-06,0.998342219233687,0.376449422958902,0,0,0,0,0,-1,0,0
"AT1G47128",-3.05091090315598,-4.80462918386895,5.70314041765268e-08,2.09175035185108e-23,-3.92777004351246,2.85157020882634e-08,"Granulin repeat cysteine protease family protein","AT1G47128","AT1G47128_at","RD21 RD21A","cysteine proteinase precursor-like protein/ dehydration stress-responsive gene (RD21)",-1.7,-0.52,-0.95,-0.7,-0.64,-1.7,-0.17,-0.37,1.44147617855576e-06,0.035539891822312,0.00306431588438542,0.00741206532313965,0.0205846132543999,2.18109213971933e-06,0.998342219233687,0.202370134115547,-1,0,0,0,0,-1,0,0
"AT2G46750",-3.70755803675256,-4.19999725406408,1.62253700497266e-09,1.33841478662621e-13,-3.95377764540832,8.11335423225663e-10,"D-arabinono-1,4-lactone oxidase family protein","AT2G46750","AT2G46750_at","AtGulLO2 GulLO2",NA,-2,-1.7,-1.2,-0.73,-1.1,-1.7,-0.062,0.017,6.22522716446774e-07,0.00270267191917424,0.000829013817578622,0.0099266110739279,0.000917314160030887,4.26760051496263e-06,0.998342219233687,0.936696508179331,-1,-1,-1,0,-1,-1,0,0
"AT4G12330",-2.82943543167467,-5.08366851787991,7.71235251246529e-07,4.42369757906698e-27,-3.95655197477729,3.85617625623264e-07,"cytochrome P450, family 706, subfamily A, polypeptide 7","AT4G12330","AT4G12330_at","CYP706A7","member of CYP706A",0.1,-0.97,0.05,0.057,0.0038,0.18,-0.1,0.032,0.285017417611941,0.0183793442497823,0.750255616022699,0.630589129788987,0.982337887719683,0.0632192033405158,0.998342219233687,0.857459860606197,0,-1,0,0,0,0,0,0
"AT2G35860",-3.31598016345637,-4.64135593682811,1.97546721617198e-06,2.89229949929488e-14,-3.97866805014224,9.87733622547487e-07,"FASCICLIN-like arabinogalactan protein 16 precursor","AT2G35860","AT2G35860_at","FLA16",NA,-1.8,NA,-1.1,-1.3,-0.77,-2.1,-0.051,-0.18,1.02493963958366e-07,NA,0.00027731580998845,7.30178346650378e-06,0.00224590693488935,3.03817053743096e-08,0.998342219233687,0.442009615228692,-1,NA,-1,-1,0,-1,0,0
"AT5G13990",-3.84026092669706,-4.13821961329639,1.63800291624982e-12,4.65338951042821e-16,-3.98924026999673,8.19234127600431e-13,"exocyst subunit exo70 family protein C2","AT5G13990","AT5G13990_at","ATEXO70C2 EXO70C2","A member of EXO70 gene family, putative exocyst subunits, conserved in land plants. Arabidopsis thaliana contains 23 putative EXO70 genes, which can be classified into eight clusters on the phylogenetic tree.",-0.16,-0.87,-0.18,-0.11,-0.18,-0.25,0.26,-0.36,0.172078761050662,0.00956494227703716,0.24508009004049,0.413638814678291,0.180294534578279,0.03428349725635,0.998342219233687,0.364325644607455,0,-1,0,0,0,0,0,0
"AT1G79270",-3.25214104752837,-4.74402717071658,7.70129446572601e-07,1.16873697288741e-16,-3.99808410912248,3.85064723344737e-07,"evolutionarily conserved C-terminal region 8","AT1G79270","AT1G79270_at","ECT8",NA,-1.5,-0.71,-0.89,-0.89,-0.62,-1.6,-0.2,-0.64,3.95854397339064e-07,0.0223700429308872,0.00111527343984493,0.000219101780802359,0.00703144462620697,4.09578370595204e-07,0.998342219233687,0.02581647412243,-1,0,-1,-1,0,-1,0,0
"AT1G44100",-3.26863246313749,-4.77397166317679,3.044160860625e-05,1.45510139919281e-12,-4.02130206315714,1.52208050306757e-05,"amino acid permease 5","AT1G44100","AT1G44100_at","AAP5","amino acid permease 5",-0.5,-0.8,-0.48,-0.22,-0.19,-0.2,-0.1,-0.26,0.0671297684500655,0.00956494227703716,0.178856736622076,0.491135544524593,0.604611972252436,0.518453711882694,0.998342219233687,0.16070163072481,0,-1,0,0,0,0,0,0
"AT1G72150",-4.00828681397458,-4.04179096423366,2.61744102354758e-08,3.11558051091483e-09,-4.02503888910412,1.46449953731953e-08,"PATELLIN 1","AT1G72150","AT1G72150_at","PATL1","novel cell-plate-associated protein that is related in sequence to proteins involved in membrane trafficking in other eukaryotes",-1.9,-0.86,-1.5,-1.5,-0.88,-1.6,-0.11,-0.76,5.23715953967323e-08,0.00692109706175783,1.17741631991112e-05,1.0340615577336e-06,0.000493844947739095,2.69332288115419e-07,0.998342219233687,0.0522296495323246,-1,-1,-1,-1,-1,-1,0,0
"AT1G79620",-3.7511149423054,-4.31260231978956,7.76404328742309e-07,5.91170201822048e-10,-4.03185863104748,3.88497749472066e-07,"Leucine-rich repeat protein kinase family protein","AT1G79620","AT1G79620_at",NA,NA,-0.56,-0.76,-0.54,-0.51,-0.35,-0.47,-0.1,-0.36,0.00017825498071413,0.0117800230807828,0.00216190926121028,0.000682968932814246,0.0168160830089485,0.000938139241585907,0.998342219233687,0.199686670987367,0,-1,0,0,0,0,0,0
"AT5G62100",-3.24327995604556,-4.82300500475095,7.47875415407825e-07,1.30966196561235e-17,-4.03314248039826,3.73937707710461e-07,"BCL-2-associated athanogene 2","AT5G62100","AT5G62100_at","ATBAG2 BAG2","A member of Arabidopsis BAG (Bcl-2-associated athanogene) proteins, plant homologs of mammalian regulators of apoptosis. Plant BAG proteins are multi-functional and remarkably similar to their animal counterparts, as they regulate apoptotic-like processes ranging from pathogen attack, to abiotic stress, to plant development.",-1.1,-0.94,-0.87,-1.1,-0.8,-1.2,-0.033,-0.17,2.12626062624083e-06,0.0456590809185435,0.000226437033930149,5.4407613915197e-06,0.000196440338522061,6.17429284616117e-07,0.998342219233687,0.444840483930674,-1,0,-1,-1,0,-1,0,0
"AT4G17280",-3.68189115371745,-4.40348233313004,1.07786040520036e-05,5.67023539347005e-09,-4.04268674342375,5.39213714369856e-06,"Auxin-responsive family protein","AT4G17280","AT4G17280_at",NA,NA,-0.97,-0.79,-0.29,-0.22,-0.26,-0.8,-0.017,-0.99,0.000145605149443714,0.0196936895987103,0.318234440831507,0.366288008317802,0.320737796628701,0.000928313386112096,0.998342219233687,0.028090660152993,-1,-1,0,0,0,0,0,-1
"AT2G15970",-3.37616723612204,-4.72140031721727,8.01949102991845e-05,1.97877270216983e-10,-4.04878377666966,4.00975540882274e-05,"cold regulated 413 plasma membrane 1","AT2G15970","AT2G15970_at","ATCOR413-PM1 ATCYP19 COR413-PM1 FL3-5A3 WCOR413 WCOR413-LIKE","encodes an alpha form of a protein similar to the cold acclimation protein WCOR413 in wheat. Expression is induced by short-term cold-treatment, water deprivation, and abscisic acid treatment.",-1.6,-0.37,-0.92,-0.77,-0.16,-1,-0.11,-0.4,0.000140969107514801,0.0506079641662726,0.0394572070073128,0.0392746535599036,0.749951892518157,0.00611548886929311,0.998342219233687,0.0932984113286269,-1,0,0,0,0,0,0,0
